Date_Time,Product_cat,product_code,product_name,units,amount
4/21/2020 8:04,Drinks,15,Soup,1,132
4/21/2020 10:04,Meat products,21,Breakfast Meats,22,2178
4/21/2020 12:04,Snacks,4,Salty Snacks,47,3807
4/21/2020 14:04,Drinks,15,Soup,4,528
4/21/2020 16:04,Snacks,1,Carbonated Beverages,93,3813
4/21/2020 18:04,Meat products,20,Luncheon Meats,71,3337
4/21/2020 20:04,Drinks,7,Wine,5,1430
4/21/2020 22:04,Dairy Product,2,Milk,60,11400
4/22/2020 0:04,Dairy Product,11,Yogurt,48,10752
4/22/2020 2:04,Drinks,15,Soup,84,11088
4/22/2020 4:04,Meat products,20,Luncheon Meats,38,1786
4/22/2020 6:04,Drinks,5,Beer/Ale/Alcoholic Cider,13,676
4/22/2020 8:04,Meat products,20,Luncheon Meats,77,3619
4/22/2020 10:04,Vegetables,25,Potato,30,3690
4/22/2020 12:04,Snacks,23,Total Chocolate Candy,94,19740
4/22/2020 14:04,Snacks,23,Total Chocolate Candy,43,9030
4/22/2020 16:04,Dairy Product,13,Ice Cream/Sherbet,23,483
4/22/2020 18:04,Drinks,18,Bottled Juices,49,10437
4/22/2020 20:04,Snacks,1,Carbonated Beverages,4,164
4/22/2020 22:04,Drinks,7,Wine,99,28314
4/23/2020 0:04,Snacks,10,Cigarettes,95,22325
4/23/2020 2:04,Drinks,14,Bottled Water,24,4224
4/23/2020 4:04,Drinks,14,Bottled Water,73,12848
4/23/2020 6:04,Snacks,10,Cigarettes,72,16920
4/23/2020 8:04,Meat products,21,Breakfast Meats,97,9603
4/23/2020 10:04,Dairy Product,11,Yogurt,9,2016
4/23/2020 12:04,Grocery,9,Cold Cereal,7,1953
4/23/2020 14:04,Grocery,9,Cold Cereal,42,11718
4/23/2020 16:04,Drinks,18,Bottled Juices,3,639
4/23/2020 18:04,Drinks,18,Bottled Juices,66,14058
4/23/2020 20:04,Vegetables,25,Potato,62,7626
4/23/2020 22:04,Dairy Product,2,Milk,31,5890
4/24/2020 0:04,Drinks,15,Soup,6,792
4/24/2020 2:04,Drinks,12,Rfg Juices/Drinks,81,17577
4/24/2020 4:04,Snacks,16,Crackers,12,684
4/24/2020 6:04,Snacks,16,Crackers,13,741
4/24/2020 8:04,Vegetables,24,Tomato,45,6615
4/24/2020 10:04,Grocery,8,Fz Dinners/Entrees,44,12584
4/24/2020 12:04,Snacks,16,Crackers,17,969
4/24/2020 14:04,Dairy Product,6,Natural Cheese,82,20500
4/24/2020 16:04,Drinks,5,Beer/Ale/Alcoholic Cider,32,1664
4/24/2020 18:04,Dairy Product,11,Yogurt,36,8064
4/24/2020 20:04,Drinks,15,Soup,7,924
4/24/2020 22:04,Snacks,1,Carbonated Beverages,54,2214
4/25/2020 0:04,Vegetables,24,Tomato,36,5292
4/25/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,4,84
4/25/2020 4:04,Meat products,20,Luncheon Meats,13,611
4/25/2020 6:04,Drinks,12,Rfg Juices/Drinks,66,14322
4/25/2020 8:04,Meat products,21,Breakfast Meats,68,6732
4/25/2020 10:04,Snacks,1,Carbonated Beverages,52,2132
4/25/2020 12:04,Vegetables,25,Potato,86,10578
4/25/2020 14:04,Drinks,18,Bottled Juices,14,2982
4/25/2020 16:04,Snacks,23,Total Chocolate Candy,63,13230
4/25/2020 18:04,Drinks,12,Rfg Juices/Drinks,90,19530
4/25/2020 20:04,Grocery,9,Cold Cereal,92,25668
4/25/2020 22:04,Drinks,18,Bottled Juices,72,15336
4/26/2020 0:04,Snacks,4,Salty Snacks,58,4698
4/26/2020 2:04,Snacks,4,Salty Snacks,80,6480
4/26/2020 4:04,Vegetables,24,Tomato,61,8967
4/26/2020 6:04,Vegetables,27,Onion,29,2929
4/26/2020 8:04,Snacks,16,Crackers,90,5130
4/26/2020 10:04,Vegetables,27,Onion,13,1313
4/26/2020 12:04,Drinks,12,Rfg Juices/Drinks,91,19747
4/26/2020 14:04,Drinks,14,Bottled Water,65,11440
4/26/2020 16:04,Grocery,9,Cold Cereal,29,8091
4/26/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,33,693
4/26/2020 20:04,Grocery,19,Coffee,18,3348
4/26/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,66,3432
4/27/2020 0:04,Meat products,21,Breakfast Meats,80,7920
4/27/2020 2:04,Dairy Product,6,Natural Cheese,49,12250
4/27/2020 4:04,Snacks,23,Total Chocolate Candy,92,19320
4/27/2020 6:04,Grocery,8,Fz Dinners/Entrees,45,12870
4/27/2020 8:04,Dairy Product,13,Ice Cream/Sherbet,62,1302
4/27/2020 10:04,Grocery,19,Coffee,1,186
4/27/2020 12:04,Snacks,23,Total Chocolate Candy,46,9660
4/27/2020 14:04,Grocery,9,Cold Cereal,32,8928
4/27/2020 16:04,Grocery,8,Fz Dinners/Entrees,83,23738
4/27/2020 18:04,Drinks,14,Bottled Water,60,10560
4/27/2020 20:04,Drinks,7,Wine,91,26026
4/27/2020 22:04,Vegetables,25,Potato,74,9102
4/28/2020 0:04,Vegetables,24,Tomato,75,11025
4/28/2020 2:04,Meat products,22,Rfg Fresh Eggs,40,8920
4/28/2020 4:04,Meat products,22,Rfg Fresh Eggs,15,3345
4/28/2020 6:04,Grocery,9,Cold Cereal,5,1395
4/28/2020 8:04,Dairy Product,11,Yogurt,93,20832
4/28/2020 10:04,Snacks,17,Cookies,40,6680
4/28/2020 12:04,Snacks,10,Cigarettes,50,11750
4/28/2020 14:04,Drinks,18,Bottled Juices,31,6603
4/28/2020 16:04,Drinks,14,Bottled Water,25,4400
4/28/2020 18:04,Meat products,22,Rfg Fresh Eggs,14,3122
4/28/2020 20:04,Drinks,7,Wine,2,572
4/28/2020 22:04,Meat products,20,Luncheon Meats,64,3008
4/29/2020 0:04,Grocery,3,Fresh Bread & Rolls,86,15394
4/29/2020 2:04,Meat products,22,Rfg Fresh Eggs,75,16725
4/29/2020 4:04,Snacks,4,Salty Snacks,27,2187
4/29/2020 6:04,Drinks,14,Bottled Water,64,11264
4/29/2020 8:04,Meat products,21,Breakfast Meats,95,9405
4/29/2020 10:04,Vegetables,25,Potato,91,11193
4/29/2020 12:04,Snacks,1,Carbonated Beverages,78,3198
4/29/2020 14:04,Vegetables,25,Potato,30,3690
4/29/2020 16:04,Meat products,21,Breakfast Meats,22,2178
4/29/2020 18:04,Drinks,7,Wine,70,20020
4/29/2020 20:04,Drinks,15,Soup,92,12144
4/29/2020 22:04,Snacks,16,Crackers,91,5187
4/30/2020 0:04,Vegetables,24,Tomato,32,4704
4/30/2020 2:04,Grocery,9,Cold Cereal,61,17019
4/30/2020 4:04,Snacks,4,Salty Snacks,78,6318
4/30/2020 6:04,Vegetables,26,Watermelon,66,14982
4/30/2020 8:04,Dairy Product,2,Milk,14,2660
4/30/2020 10:04,Dairy Product,2,Milk,95,18050
4/30/2020 12:04,Dairy Product,2,Milk,67,12730
4/30/2020 14:04,Vegetables,27,Onion,66,6666
4/30/2020 16:04,Vegetables,27,Onion,77,7777
4/30/2020 18:04,Vegetables,25,Potato,41,5043
4/30/2020 20:04,Vegetables,27,Onion,39,3939
4/30/2020 22:04,Dairy Product,11,Yogurt,79,17696
5/1/2020 0:04,Vegetables,26,Watermelon,50,11350
5/1/2020 2:04,Vegetables,26,Watermelon,40,9080
5/1/2020 4:04,Meat products,20,Luncheon Meats,36,1692
5/1/2020 6:04,Vegetables,25,Potato,69,8487
5/1/2020 8:04,Snacks,1,Carbonated Beverages,8,328
5/1/2020 10:04,Snacks,16,Crackers,73,4161
5/1/2020 12:04,Meat products,21,Breakfast Meats,75,7425
5/1/2020 14:04,Meat products,22,Rfg Fresh Eggs,100,22300
5/1/2020 16:04,Snacks,23,Total Chocolate Candy,62,13020
5/1/2020 18:04,Meat products,22,Rfg Fresh Eggs,92,20516
5/1/2020 20:04,Meat products,20,Luncheon Meats,6,282
5/1/2020 22:04,Dairy Product,11,Yogurt,78,17472
5/2/2020 0:04,Drinks,12,Rfg Juices/Drinks,6,1302
5/2/2020 2:04,Grocery,3,Fresh Bread & Rolls,79,14141
5/2/2020 4:04,Meat products,21,Breakfast Meats,51,5049
5/2/2020 6:04,Drinks,18,Bottled Juices,10,2130
5/2/2020 8:04,Grocery,9,Cold Cereal,63,17577
5/2/2020 10:04,Snacks,23,Total Chocolate Candy,38,7980
5/2/2020 12:04,Snacks,23,Total Chocolate Candy,15,3150
5/2/2020 14:04,Snacks,1,Carbonated Beverages,24,984
5/2/2020 16:04,Snacks,4,Salty Snacks,95,7695
5/2/2020 18:04,Meat products,22,Rfg Fresh Eggs,64,14272
5/2/2020 20:04,Drinks,12,Rfg Juices/Drinks,64,13888
5/2/2020 22:04,Drinks,14,Bottled Water,91,16016
5/3/2020 0:04,Dairy Product,6,Natural Cheese,87,21750
5/3/2020 2:04,Drinks,12,Rfg Juices/Drinks,70,15190
5/3/2020 4:04,Vegetables,25,Potato,27,3321
5/3/2020 6:04,Dairy Product,11,Yogurt,16,3584
5/3/2020 8:04,Snacks,17,Cookies,75,12525
5/3/2020 10:04,Vegetables,27,Onion,91,9191
5/3/2020 12:04,Snacks,16,Crackers,95,5415
5/3/2020 14:04,Drinks,7,Wine,13,3718
5/3/2020 16:04,Drinks,7,Wine,89,25454
5/3/2020 18:04,Grocery,19,Coffee,42,7812
5/3/2020 20:04,Snacks,10,Cigarettes,1,235
5/3/2020 22:04,Dairy Product,11,Yogurt,31,6944
5/4/2020 0:04,Snacks,4,Salty Snacks,2,162
5/4/2020 2:04,Dairy Product,11,Yogurt,52,11648
5/4/2020 4:04,Dairy Product,6,Natural Cheese,89,22250
5/4/2020 6:04,Dairy Product,6,Natural Cheese,96,24000
5/4/2020 8:04,Snacks,10,Cigarettes,58,13630
5/4/2020 10:04,Vegetables,25,Potato,76,9348
5/4/2020 12:04,Grocery,3,Fresh Bread & Rolls,31,5549
5/4/2020 14:04,Vegetables,24,Tomato,49,7203
5/4/2020 16:04,Meat products,20,Luncheon Meats,54,2538
5/4/2020 18:04,Snacks,16,Crackers,20,1140
5/4/2020 20:04,Snacks,4,Salty Snacks,97,7857
5/4/2020 22:04,Snacks,23,Total Chocolate Candy,76,15960
5/5/2020 0:04,Drinks,5,Beer/Ale/Alcoholic Cider,1,52
5/5/2020 2:04,Meat products,22,Rfg Fresh Eggs,33,7359
5/5/2020 4:04,Grocery,9,Cold Cereal,14,3906
5/5/2020 6:04,Snacks,1,Carbonated Beverages,72,2952
5/5/2020 8:04,Dairy Product,11,Yogurt,5,1120
5/5/2020 10:04,Drinks,15,Soup,9,1188
5/5/2020 12:04,Drinks,15,Soup,31,4092
5/5/2020 14:04,Snacks,23,Total Chocolate Candy,31,6510
5/5/2020 16:04,Grocery,19,Coffee,63,11718
5/5/2020 18:04,Vegetables,25,Potato,84,10332
5/5/2020 20:04,Meat products,20,Luncheon Meats,27,1269
5/5/2020 22:04,Dairy Product,13,Ice Cream/Sherbet,99,2079
5/6/2020 0:04,Grocery,3,Fresh Bread & Rolls,29,5191
5/6/2020 2:04,Vegetables,24,Tomato,41,6027
5/6/2020 4:04,Drinks,14,Bottled Water,47,8272
5/6/2020 6:04,Dairy Product,6,Natural Cheese,58,14500
5/6/2020 8:04,Grocery,9,Cold Cereal,34,9486
5/6/2020 10:04,Meat products,22,Rfg Fresh Eggs,34,7582
5/6/2020 12:04,Grocery,19,Coffee,96,17856
5/6/2020 14:04,Drinks,15,Soup,29,3828
5/6/2020 16:04,Dairy Product,13,Ice Cream/Sherbet,39,819
5/6/2020 18:04,Grocery,8,Fz Dinners/Entrees,53,15158
5/6/2020 20:04,Drinks,5,Beer/Ale/Alcoholic Cider,78,4056
5/6/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,2,104
5/7/2020 0:04,Vegetables,25,Potato,25,3075
5/7/2020 2:04,Drinks,5,Beer/Ale/Alcoholic Cider,14,728
5/7/2020 4:04,Drinks,18,Bottled Juices,98,20874
5/7/2020 6:04,Drinks,14,Bottled Water,73,12848
5/7/2020 8:04,Drinks,15,Soup,77,10164
5/7/2020 10:04,Vegetables,27,Onion,97,9797
5/7/2020 12:04,Vegetables,25,Potato,32,3936
5/7/2020 14:04,Snacks,16,Crackers,68,3876
5/7/2020 16:04,Snacks,4,Salty Snacks,43,3483
5/7/2020 18:04,Grocery,19,Coffee,26,4836
5/7/2020 20:04,Dairy Product,6,Natural Cheese,74,18500
5/7/2020 22:04,Meat products,20,Luncheon Meats,3,141
5/8/2020 0:04,Drinks,12,Rfg Juices/Drinks,63,13671
5/8/2020 2:04,Dairy Product,6,Natural Cheese,68,17000
5/8/2020 4:04,Drinks,12,Rfg Juices/Drinks,82,17794
5/8/2020 6:04,Snacks,23,Total Chocolate Candy,93,19530
5/8/2020 8:04,Dairy Product,2,Milk,91,17290
5/8/2020 10:04,Grocery,19,Coffee,47,8742
5/8/2020 12:04,Drinks,15,Soup,76,10032
5/8/2020 14:04,Drinks,14,Bottled Water,48,8448
5/8/2020 16:04,Drinks,12,Rfg Juices/Drinks,85,18445
5/8/2020 18:04,Drinks,7,Wine,49,14014
5/8/2020 20:04,Grocery,3,Fresh Bread & Rolls,34,6086
5/8/2020 22:04,Snacks,1,Carbonated Beverages,30,1230
5/9/2020 0:04,Snacks,4,Salty Snacks,73,5913
5/9/2020 2:04,Vegetables,26,Watermelon,95,21565
5/9/2020 4:04,Dairy Product,11,Yogurt,20,4480
5/9/2020 6:04,Drinks,15,Soup,96,12672
5/9/2020 8:04,Snacks,17,Cookies,66,11022
5/9/2020 10:04,Grocery,8,Fz Dinners/Entrees,76,21736
5/9/2020 12:04,Vegetables,24,Tomato,31,4557
5/9/2020 14:04,Meat products,21,Breakfast Meats,68,6732
5/9/2020 16:04,Meat products,21,Breakfast Meats,69,6831
5/9/2020 18:04,Meat products,21,Breakfast Meats,16,1584
5/9/2020 20:04,Drinks,14,Bottled Water,85,14960
5/9/2020 22:04,Snacks,16,Crackers,30,1710
5/10/2020 0:04,Meat products,22,Rfg Fresh Eggs,31,6913
5/10/2020 2:04,Dairy Product,11,Yogurt,55,12320
5/10/2020 4:04,Drinks,12,Rfg Juices/Drinks,59,12803
5/10/2020 6:04,Grocery,3,Fresh Bread & Rolls,94,16826
5/10/2020 8:04,Meat products,22,Rfg Fresh Eggs,59,13157
5/10/2020 10:04,Meat products,21,Breakfast Meats,23,2277
5/10/2020 12:04,Meat products,20,Luncheon Meats,95,4465
5/10/2020 14:04,Drinks,14,Bottled Water,18,3168
5/10/2020 16:04,Snacks,16,Crackers,55,3135
5/10/2020 18:04,Snacks,1,Carbonated Beverages,71,2911
5/10/2020 20:04,Snacks,4,Salty Snacks,5,405
5/10/2020 22:04,Drinks,12,Rfg Juices/Drinks,21,4557
5/11/2020 0:04,Dairy Product,11,Yogurt,74,16576
5/11/2020 2:04,Drinks,14,Bottled Water,67,11792
5/11/2020 4:04,Vegetables,27,Onion,57,5757
5/11/2020 6:04,Grocery,9,Cold Cereal,79,22041
5/11/2020 8:04,Vegetables,24,Tomato,66,9702
5/11/2020 10:04,Dairy Product,6,Natural Cheese,47,11750
5/11/2020 12:04,Drinks,18,Bottled Juices,34,7242
5/11/2020 14:04,Snacks,23,Total Chocolate Candy,63,13230
5/11/2020 16:04,Dairy Product,13,Ice Cream/Sherbet,4,84
5/11/2020 18:04,Dairy Product,11,Yogurt,10,2240
5/11/2020 20:04,Dairy Product,2,Milk,75,14250
5/11/2020 22:04,Vegetables,24,Tomato,92,13524
5/12/2020 0:04,Drinks,18,Bottled Juices,78,16614
5/12/2020 2:04,Dairy Product,2,Milk,78,14820
5/12/2020 4:04,Vegetables,24,Tomato,35,5145
5/12/2020 6:04,Grocery,9,Cold Cereal,4,1116
5/12/2020 8:04,Drinks,5,Beer/Ale/Alcoholic Cider,62,3224
5/12/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,70,1470
5/12/2020 12:04,Snacks,23,Total Chocolate Candy,95,19950
5/12/2020 14:04,Vegetables,27,Onion,33,3333
5/12/2020 16:04,Grocery,9,Cold Cereal,27,7533
5/12/2020 18:04,Meat products,20,Luncheon Meats,26,1222
5/12/2020 20:04,Grocery,19,Coffee,77,14322
5/12/2020 22:04,Drinks,14,Bottled Water,31,5456
5/13/2020 0:04,Grocery,19,Coffee,50,9300
5/13/2020 2:04,Drinks,7,Wine,66,18876
5/13/2020 4:04,Meat products,20,Luncheon Meats,88,4136
5/13/2020 6:04,Meat products,21,Breakfast Meats,14,1386
5/13/2020 8:04,Drinks,14,Bottled Water,46,8096
5/13/2020 10:04,Grocery,8,Fz Dinners/Entrees,82,23452
5/13/2020 12:04,Grocery,9,Cold Cereal,60,16740
5/13/2020 14:04,Vegetables,25,Potato,88,10824
5/13/2020 16:04,Grocery,8,Fz Dinners/Entrees,45,12870
5/13/2020 18:04,Snacks,17,Cookies,24,4008
5/13/2020 20:04,Grocery,19,Coffee,37,6882
5/13/2020 22:04,Snacks,23,Total Chocolate Candy,54,11340
5/14/2020 0:04,Snacks,16,Crackers,56,3192
5/14/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,84,1764
5/14/2020 4:04,Meat products,20,Luncheon Meats,94,4418
5/14/2020 6:04,Meat products,22,Rfg Fresh Eggs,49,10927
5/14/2020 8:04,Drinks,5,Beer/Ale/Alcoholic Cider,43,2236
5/14/2020 10:04,Meat products,22,Rfg Fresh Eggs,20,4460
5/14/2020 12:04,Dairy Product,13,Ice Cream/Sherbet,28,588
5/14/2020 14:04,Meat products,22,Rfg Fresh Eggs,59,13157
5/14/2020 16:04,Vegetables,27,Onion,87,8787
5/14/2020 18:04,Dairy Product,11,Yogurt,57,12768
5/14/2020 20:04,Snacks,17,Cookies,83,13861
5/14/2020 22:04,Dairy Product,6,Natural Cheese,15,3750
5/15/2020 0:04,Drinks,18,Bottled Juices,38,8094
5/15/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,47,987
5/15/2020 4:04,Drinks,15,Soup,30,3960
5/15/2020 6:04,Snacks,1,Carbonated Beverages,13,533
5/15/2020 8:04,Snacks,1,Carbonated Beverages,73,2993
5/15/2020 10:04,Meat products,22,Rfg Fresh Eggs,56,12488
5/15/2020 12:04,Grocery,9,Cold Cereal,61,17019
5/15/2020 14:04,Dairy Product,11,Yogurt,98,21952
5/15/2020 16:04,Dairy Product,13,Ice Cream/Sherbet,41,861
5/15/2020 18:04,Vegetables,25,Potato,37,4551
5/15/2020 20:04,Meat products,20,Luncheon Meats,94,4418
5/15/2020 22:04,Meat products,22,Rfg Fresh Eggs,41,9143
5/16/2020 0:04,Dairy Product,6,Natural Cheese,29,7250
5/16/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,10,210
5/16/2020 4:04,Snacks,16,Crackers,100,5700
5/16/2020 6:04,Dairy Product,11,Yogurt,24,5376
5/16/2020 8:04,Drinks,14,Bottled Water,84,14784
5/16/2020 10:04,Meat products,21,Breakfast Meats,66,6534
5/16/2020 12:04,Drinks,14,Bottled Water,33,5808
5/16/2020 14:04,Snacks,1,Carbonated Beverages,54,2214
5/16/2020 16:04,Grocery,8,Fz Dinners/Entrees,51,14586
5/16/2020 18:04,Dairy Product,6,Natural Cheese,37,9250
5/16/2020 20:04,Grocery,9,Cold Cereal,5,1395
5/16/2020 22:04,Dairy Product,13,Ice Cream/Sherbet,62,1302
5/17/2020 0:04,Vegetables,25,Potato,34,4182
5/17/2020 2:04,Vegetables,27,Onion,77,7777
5/17/2020 4:04,Dairy Product,11,Yogurt,92,20608
5/17/2020 6:04,Drinks,14,Bottled Water,20,3520
5/17/2020 8:04,Drinks,18,Bottled Juices,51,10863
5/17/2020 10:04,Snacks,10,Cigarettes,27,6345
5/17/2020 12:04,Grocery,19,Coffee,88,16368
5/17/2020 14:04,Vegetables,24,Tomato,81,11907
5/17/2020 16:04,Vegetables,26,Watermelon,47,10669
5/17/2020 18:04,Meat products,22,Rfg Fresh Eggs,6,1338
5/17/2020 20:04,Dairy Product,2,Milk,24,4560
5/17/2020 22:04,Dairy Product,11,Yogurt,22,4928
5/18/2020 0:04,Meat products,20,Luncheon Meats,77,3619
5/18/2020 2:04,Meat products,22,Rfg Fresh Eggs,63,14049
5/18/2020 4:04,Drinks,15,Soup,2,264
5/18/2020 6:04,Vegetables,25,Potato,100,12300
5/18/2020 8:04,Meat products,21,Breakfast Meats,74,7326
5/18/2020 10:04,Vegetables,26,Watermelon,70,15890
5/18/2020 12:04,Snacks,17,Cookies,60,10020
5/18/2020 14:04,Snacks,16,Crackers,18,1026
5/18/2020 16:04,Dairy Product,2,Milk,4,760
5/18/2020 18:04,Snacks,4,Salty Snacks,71,5751
5/18/2020 20:04,Drinks,12,Rfg Juices/Drinks,52,11284
5/18/2020 22:04,Grocery,19,Coffee,27,5022
5/19/2020 0:04,Grocery,3,Fresh Bread & Rolls,45,8055
5/19/2020 2:04,Dairy Product,2,Milk,67,12730
5/19/2020 4:04,Drinks,15,Soup,80,10560
5/19/2020 6:04,Snacks,1,Carbonated Beverages,22,902
5/19/2020 8:04,Snacks,10,Cigarettes,35,8225
5/19/2020 10:04,Snacks,4,Salty Snacks,83,6723
5/19/2020 12:04,Meat products,20,Luncheon Meats,63,2961
5/19/2020 14:04,Drinks,12,Rfg Juices/Drinks,9,1953
5/19/2020 16:04,Drinks,14,Bottled Water,24,4224
5/19/2020 18:04,Vegetables,25,Potato,89,10947
5/19/2020 20:04,Vegetables,27,Onion,47,4747
5/19/2020 22:04,Grocery,9,Cold Cereal,29,8091
5/20/2020 0:04,Snacks,17,Cookies,25,4175
5/20/2020 2:04,Drinks,7,Wine,36,10296
5/20/2020 4:04,Snacks,1,Carbonated Beverages,7,287
5/20/2020 6:04,Grocery,19,Coffee,22,4092
5/20/2020 8:04,Drinks,5,Beer/Ale/Alcoholic Cider,59,3068
5/20/2020 10:04,Drinks,12,Rfg Juices/Drinks,28,6076
5/20/2020 12:04,Dairy Product,2,Milk,74,14060
5/20/2020 14:04,Vegetables,24,Tomato,67,9849
5/20/2020 16:04,Dairy Product,6,Natural Cheese,37,9250
5/20/2020 18:04,Meat products,22,Rfg Fresh Eggs,53,11819
5/20/2020 20:04,Dairy Product,6,Natural Cheese,8,2000
5/20/2020 22:04,Dairy Product,2,Milk,15,2850
5/21/2020 0:04,Dairy Product,13,Ice Cream/Sherbet,77,1617
5/21/2020 2:04,Vegetables,25,Potato,91,11193
5/21/2020 4:04,Snacks,23,Total Chocolate Candy,93,19530
5/21/2020 6:04,Drinks,12,Rfg Juices/Drinks,6,1302
5/21/2020 8:04,Dairy Product,6,Natural Cheese,82,20500
5/21/2020 10:04,Meat products,20,Luncheon Meats,17,799
5/21/2020 12:04,Dairy Product,6,Natural Cheese,30,7500
5/21/2020 14:04,Snacks,23,Total Chocolate Candy,41,8610
5/21/2020 16:04,Grocery,8,Fz Dinners/Entrees,12,3432
5/21/2020 18:04,Snacks,17,Cookies,39,6513
5/21/2020 20:04,Snacks,23,Total Chocolate Candy,90,18900
5/21/2020 22:04,Snacks,16,Crackers,39,2223
5/22/2020 0:04,Drinks,7,Wine,56,16016
5/22/2020 2:04,Drinks,12,Rfg Juices/Drinks,24,5208
5/22/2020 4:04,Snacks,17,Cookies,63,10521
5/22/2020 6:04,Grocery,9,Cold Cereal,9,2511
5/22/2020 8:04,Dairy Product,11,Yogurt,90,20160
5/22/2020 10:04,Vegetables,26,Watermelon,98,22246
5/22/2020 12:04,Drinks,18,Bottled Juices,77,16401
5/22/2020 14:04,Snacks,17,Cookies,7,1169
5/22/2020 16:04,Snacks,4,Salty Snacks,78,6318
5/22/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,12,252
5/22/2020 20:04,Vegetables,24,Tomato,79,11613
5/22/2020 22:04,Vegetables,27,Onion,10,1010
5/23/2020 0:04,Snacks,23,Total Chocolate Candy,65,13650
5/23/2020 2:04,Grocery,19,Coffee,99,18414
5/23/2020 4:04,Grocery,3,Fresh Bread & Rolls,91,16289
5/23/2020 6:04,Snacks,1,Carbonated Beverages,44,1804
5/23/2020 8:04,Dairy Product,13,Ice Cream/Sherbet,60,1260
5/23/2020 10:04,Grocery,3,Fresh Bread & Rolls,15,2685
5/23/2020 12:04,Drinks,7,Wine,5,1430
5/23/2020 14:04,Grocery,9,Cold Cereal,11,3069
5/23/2020 16:04,Meat products,21,Breakfast Meats,87,8613
5/23/2020 18:04,Meat products,22,Rfg Fresh Eggs,9,2007
5/23/2020 20:04,Vegetables,25,Potato,41,5043
5/23/2020 22:04,Snacks,4,Salty Snacks,93,7533
5/24/2020 0:04,Meat products,22,Rfg Fresh Eggs,1,223
5/24/2020 2:04,Drinks,12,Rfg Juices/Drinks,19,4123
5/24/2020 4:04,Grocery,9,Cold Cereal,63,17577
5/24/2020 6:04,Snacks,16,Crackers,70,3990
5/24/2020 8:04,Meat products,20,Luncheon Meats,92,4324
5/24/2020 10:04,Snacks,1,Carbonated Beverages,69,2829
5/24/2020 12:04,Snacks,17,Cookies,36,6012
5/24/2020 14:04,Drinks,15,Soup,50,6600
5/24/2020 16:04,Grocery,8,Fz Dinners/Entrees,66,18876
5/24/2020 18:04,Snacks,16,Crackers,70,3990
5/24/2020 20:04,Vegetables,25,Potato,2,246
5/24/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,6,312
5/25/2020 0:04,Snacks,17,Cookies,5,835
5/25/2020 2:04,Drinks,14,Bottled Water,90,15840
5/25/2020 4:04,Dairy Product,11,Yogurt,13,2912
5/25/2020 6:04,Vegetables,24,Tomato,14,2058
5/25/2020 8:04,Dairy Product,11,Yogurt,14,3136
5/25/2020 10:04,Dairy Product,6,Natural Cheese,37,9250
5/25/2020 12:04,Vegetables,24,Tomato,23,3381
5/25/2020 14:04,Snacks,4,Salty Snacks,57,4617
5/25/2020 16:04,Grocery,8,Fz Dinners/Entrees,89,25454
5/25/2020 18:04,Grocery,8,Fz Dinners/Entrees,59,16874
5/25/2020 20:04,Snacks,16,Crackers,17,969
5/25/2020 22:04,Snacks,23,Total Chocolate Candy,39,8190
5/26/2020 0:04,Grocery,3,Fresh Bread & Rolls,22,3938
5/26/2020 2:04,Drinks,14,Bottled Water,70,12320
5/26/2020 4:04,Snacks,1,Carbonated Beverages,30,1230
5/26/2020 6:04,Grocery,8,Fz Dinners/Entrees,36,10296
5/26/2020 8:04,Drinks,14,Bottled Water,41,7216
5/26/2020 10:04,Drinks,14,Bottled Water,51,8976
5/26/2020 12:04,Meat products,20,Luncheon Meats,14,658
5/26/2020 14:04,Snacks,23,Total Chocolate Candy,99,20790
5/26/2020 16:04,Grocery,9,Cold Cereal,84,23436
5/26/2020 18:04,Drinks,14,Bottled Water,8,1408
5/26/2020 20:04,Drinks,14,Bottled Water,97,17072
5/26/2020 22:04,Grocery,19,Coffee,25,4650
5/27/2020 0:04,Grocery,3,Fresh Bread & Rolls,57,10203
5/27/2020 2:04,Grocery,8,Fz Dinners/Entrees,13,3718
5/27/2020 4:04,Meat products,22,Rfg Fresh Eggs,75,16725
5/27/2020 6:04,Snacks,4,Salty Snacks,12,972
5/27/2020 8:04,Drinks,15,Soup,17,2244
5/27/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,14,294
5/27/2020 12:04,Dairy Product,13,Ice Cream/Sherbet,22,462
5/27/2020 14:04,Vegetables,25,Potato,89,10947
5/27/2020 16:04,Meat products,22,Rfg Fresh Eggs,21,4683
5/27/2020 18:04,Vegetables,27,Onion,6,606
5/27/2020 20:04,Drinks,18,Bottled Juices,12,2556
5/27/2020 22:04,Drinks,15,Soup,11,1452
5/28/2020 0:04,Vegetables,26,Watermelon,30,6810
5/28/2020 2:04,Dairy Product,13,Ice Cream/Sherbet,96,2016
5/28/2020 4:04,Drinks,15,Soup,59,7788
